MaDotBiTich;NgayBiTich;MoTa;LinhMuc;LoaiBiTich;NoiBiTich;UpdateDate;MaGiaoXuRieng;DeleteClient
1744;08/07/2006;Đợt bí tích ngày 08 tháng 07 năm 2006;Giuse Nguyễn Văn Uy;0;Tiên Chu;2014-09-16 08:34:37;;0
1745;02/04/2006;Đợt bí tích ngày 02 tháng 04 năm 2006;Lm G. B. Đinh Tiến Hướng;0;Gx Thái Hòa;2014-09-16 08:34:37;;0
1746;04/06/2006;Đợt bí tích ngày 04 tháng 06 năm 2006;Giuse Trần Phú Sơn;0;Kẻ Sặt;2014-09-16 08:34:37;;0
1747;03/12/2006;Đợt bí tích ngày 03 tháng 12 năm 2006;Lm. Đaminh Vũ Hùng Cường;0;Gx Ngũ Phúc;2014-09-16 08:34:37;;0
1748;22/10/2006;Đợt bí tích ngày 22 tháng 10 năm 2006;;0;Ngô Xá;2014-09-16 08:34:37;;0
1749;02/04/2006;Đợt bí tích ngày 02 tháng 04 năm 2006;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:37;;0
1750;01/10/2006;Đợt bí tích ngày 01 tháng 10 năm 2006;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:37;;0
1751;03/09/2006;Đợt bí tích ngày 03 tháng 09 năm 2006;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:37;;0
1752;16/07/2006;Đợt bí tích ngày 16 tháng 07 năm 2006;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:37;;0
1753;04/06/2006;Đợt bí tích ngày 04 tháng 06 năm 2006;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:37;;0
1776;29/07/2006;Đợt bí tích ngày 29 tháng 07 năm 2006;Anton Đỗ Kim Trọng;0;Phú Tảo;2014-09-16 08:34:37;;0
1777;05/11/2006;Đợt bí tích ngày 05 tháng 11 năm 2006;Đam. Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:37;;0
1778;04/06/2006;Đợt bí tích ngày 04 tháng 06 năm 2006;Đam. Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:37;;0
1779;07/01/2006;Đợt bí tích ngày 07 tháng 01 năm 2006;;0;Ngũ Phúc;2014-09-16 08:34:37;;0
1780;02/04/2006;Đợt bí tích ngày 02 tháng 04 năm 2006;Đam Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:37;;0
1781;02/08/2006;Đợt bí tích ngày 02 tháng 08 năm 2006;Giuse Phạm Đình Hiền;0;Ngọc Lâm;2014-09-16 08:34:37;;0
1782;04/11/2007;Đợt bí tích ngày 04 tháng 11 năm 2007;Lm. Giuse Nguyễn Đức Lục;0;Hòa Bình;2014-09-16 08:34:37;;0
1783;24/11/2007;Đợt bí tích ngày 24 tháng 11 năm 2007;Đaminh Hà Thế Tâm;0;Ngô Xá;2014-09-16 08:34:37;;0
1784;02/12/2007;Đợt bí tích ngày 02 tháng 12 năm 2007;Gioan Baotixita Đinh Tiến Hướng;0;Thái Hòa;2014-09-16 08:34:37;;0
1785;28/04/2007;Đợt bí tích ngày 28 tháng 04 năm 2007;;0;Lạc Nghiệp, Gp Đà Lạt;2014-09-16 08:34:37;;0
1786;08/07/2007;Đợt bí tích ngày 08 tháng 07 năm 2007;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:37;;0
1787;01/07/2007;Đợt bí tích ngày 01 tháng 07 năm 2007;Lm Giuse Hoàng Mạnh Hiểu;0;Gx Xuân Khánh;2014-09-16 08:34:37;;0
1788;28/04/2007;Đợt bí tích ngày 28 tháng 04 năm 2007;Gioan Baotixita Nguyễn Văn Quế;0;Xuân Hòa;2014-09-16 08:34:37;;0
1789;05/02/2007;Đợt bí tích ngày 05 tháng 02 năm 2007;Lm Giuse Nguyễn Thế Vinh;0;Gx. Sài Quất;2014-09-16 08:34:38;;0
1790;06/05/2007;Đợt bí tích ngày 06 tháng 05 năm 2007;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:38;;0
1791;04/11/2007;Đợt bí tích ngày 04 tháng 11 năm 2007;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:38;;0
1792;07/10/2007;Đợt bí tích ngày 07 tháng 10 năm 2007;Lm G M T Nguyễn Vinh Thiên;0;Gx Lộ Đức;2014-09-16 08:34:38;;0
1793;05/08/2007;Đợt bí tích ngày 05 tháng 08 năm 2007;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:38;;0
1794;07/01/2007;Đợt bí tích ngày 07 tháng 01 năm 2007;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:38;;0
1795;12/06/2007;Đợt bí tích ngày 12 tháng 06 năm 2007;Giuse Nguyễn Văn Uy;0;Tiên Chu;2014-09-16 08:34:38;;0
1796;04/02/2007;Đợt bí tích ngày 04 tháng 02 năm 2007;Lm. Đaminh Phạm Ngọc Điển, O P;0;Gx Ngọc Đồng;2014-09-16 08:34:38;;0
1797;03/06/2007;Đợt bí tích ngày 03 tháng 06 năm 2007;Đam Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:38;;0
1820;01/12/2008;Đợt bí tích ngày 01 tháng 12 năm 2008;Lm. Phêrô Cao Thọ Lành;0;Phú Sơn;2014-09-16 08:34:38;;0
1821;07/09/2008;Đợt bí tích ngày 07 tháng 09 năm 2008;Phó Tế Đaminh Lưu Vũ Duy Khang, Op;0;Ngọc Đồng, Gp Xuân Lộc;2014-09-16 08:34:38;;0
1822;02/03/2008;Đợt bí tích ngày 02 tháng 03 năm 2008;Lm. Đaminh Vũ Hùng Cường;0;Gx Ngũ Phúc;2014-09-16 08:34:38;;0
1823;06/01/2008;Đợt bí tích ngày 06 tháng 01 năm 2008;Đaminh Hà Thế Tâm;0;Ngô Xá;2014-09-16 08:34:38;;0
1824;05/07/2008;Đợt bí tích ngày 05 tháng 07 năm 2008;Lm Carôlô Đặng Đăng Nguyên;0;Cái Nhum;2014-09-16 08:34:38;;0
1825;04/02/2008;Đợt bí tích ngày 04 tháng 02 năm 2008;Lm Giuse Nguyễn Thế Vinh;0;Gx. Sài Quất;2014-09-16 08:34:38;;0
1826;08/05/2008;Đợt bí tích ngày 08 tháng 05 năm 2008;Laurenso Nguyễn Văn Chính;0;Đồng Phát;2014-09-16 08:34:38;;0
1827;02/03/2008;Đợt bí tích ngày 02 tháng 03 năm 2008;Lm Giuse Nguyễn Thái Cường;0;Gx Bùi Đệ;2014-09-16 08:34:38;;0
1828;03/08/2008;Đợt bí tích ngày 03 tháng 08 năm 2008;Lm. Matthêu Bùi Tiến San;0;Bùi Vĩnh;2014-09-16 08:34:38;;0
1829;07/09/2008;Đợt bí tích ngày 07 tháng 09 năm 2008;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:38;;0
1830;05/10/2008;Đợt bí tích ngày 05 tháng 10 năm 2008;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:38;;0
1831;15/06/2008;Đợt bí tích ngày 15 tháng 06 năm 2008;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:38;;0
1832;03/08/2008;Đợt bí tích ngày 03 tháng 08 năm 2008;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:38;;0
1833;02/03/2008;Đợt bí tích ngày 02 tháng 03 năm 2008;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:38;;0
1834;03/08/2008;Đợt bí tích ngày 03 tháng 08 năm 2008;Đam Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:38;;0
1835;06/01/2008;Đợt bí tích ngày 06 tháng 01 năm 2008;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:38;;0
1836;03/02/2008;Đợt bí tích ngày 03 tháng 02 năm 2008;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:38;;0
1837;06/04/2008;Đợt bí tích ngày 06 tháng 04 năm 2008;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:38;;0
1838;09/11/2008;Đợt bí tích ngày 09 tháng 11 năm 2008;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:38;;0
1839;03/02/2008;Đợt bí tích ngày 03 tháng 02 năm 2008;Đam. Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:38;;0
1840;04/05/2008;Đợt bí tích ngày 04 tháng 05 năm 2008;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:38;;0
1841;06/04/2008;Đợt bí tích ngày 06 tháng 04 năm 2008;Đam Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:38;;0
1842;22/05/2008;Đợt bí tích ngày 22 tháng 05 năm 2008;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:38;;0
1843;06/04/2008;Đợt bí tích ngày 06 tháng 04 năm 2008;Đam. Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:38;;0
1844;04/05/2008;Đợt bí tích ngày 04 tháng 05 năm 2008;Đam Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:38;;0
1845;07/09/2008;Đợt bí tích ngày 07 tháng 09 năm 2008;Đam Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:38;;0
1846;07/09/2008;Đợt bí tích ngày 07 tháng 09 năm 2008;Đam. Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:38;;0
1847;05/04/2008;Đợt bí tích ngày 05 tháng 04 năm 2008;Đam Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:38;;0
1848;06/07/2008;Đợt bí tích ngày 06 tháng 07 năm 2008;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:38;;0
1849;02/03/2008;Đợt bí tích ngày 02 tháng 03 năm 2008;Đam Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:39;;0
1850;05/10/2008;Đợt bí tích ngày 05 tháng 10 năm 2008;Đam. Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:39;;0
1851;23/03/2008;Đợt bí tích ngày 23 tháng 03 năm 2008;;0;Phanxico Dakao, Gp Sài Gòn;2014-09-16 08:34:39;;0
1852;19/06/2008;Đợt bí tích ngày 19 tháng 06 năm 2008;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:39;;0
1853;02/03/2008;Đợt bí tích ngày 02 tháng 03 năm 2008;Đam. Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:39;;0
1854;15/06/2008;Đợt bí tích ngày 15 tháng 06 năm 2008;Đaminhvu4 Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:39;;0
1855;04/01/2008;Đợt bí tích ngày 04 tháng 01 năm 2008;Lm. Giuse Nguyễn Thế Vinh;0;Sài Quất;2014-09-16 08:34:39;;0
1856;01/04/2008;Đợt bí tích ngày 01 tháng 04 năm 2008;Phero Cao Thọ Lành;0;Phú Sơn;2014-09-16 08:34:39;;0
1857;06/01/2008;Đợt bí tích ngày 06 tháng 01 năm 2008;Đam. Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:39;;0
1858;03/05/2008;Đợt bí tích ngày 03 tháng 05 năm 2008;Lm. Đaminh Vũ Hùng Cường;0;Gx Ngũ Phúc;2014-09-16 08:34:39;;0
1859;01/08/2008;Đợt bí tích ngày 01 tháng 08 năm 2008;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:39;;0
1860;02/03/2008;Đợt bí tích ngày 02 tháng 03 năm 2008;Lm Antôn Trần Bảo Toàn, O P;0;Gx. Thánh Tâm;2014-09-16 08:34:39;;0
1861;03/02/2008;Đợt bí tích ngày 03 tháng 02 năm 2008;Đam Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:39;;0
1862;05/04/2008;Đợt bí tích ngày 05 tháng 04 năm 2008;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:39;;0
1863;19/10/2008;Đợt bí tích ngày 19 tháng 10 năm 2008;Lm. Phero Hà Hương Giang;0;Ngũ Phúc;2014-09-16 08:34:39;;0
1864;15/06/2008;Đợt bí tích ngày 15 tháng 06 năm 2008;Đam Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:39;;0
1865;03/08/2009;Đợt bí tích ngày 03 tháng 08 năm 2009;Giuse Nguyễn Thế Vinh;0;Sài Quất;2014-09-16 08:34:39;;0
1866;07/07/2009;Đợt bí tích ngày 07 tháng 07 năm 2009;Lm Giuse Nguyễn Văn Uy;0;Gx Tiên Chu;2014-09-16 08:34:39;;0
1867;03/05/2009;Đợt bí tích ngày 03 tháng 05 năm 2009;Lm. Giuse Nguyễn Đức Lục;0;Gx Hòa Bình;2014-09-16 08:34:39;;0
1868;20/12/2009;Đợt bí tích ngày 20 tháng 12 năm 2009;Lm. Micae Ngô Đình Vãn, C S S R;0;Gx Đức Mẹ Hằng Cứu Giúp, Tgp Sài Gòn;2014-09-16 08:34:39;;0
1869;29/08/2009;Đợt bí tích ngày 29 tháng 08 năm 2009;;0;Gx Phú Thọ Hòa, Tgp Sài Gòn;2014-09-16 08:34:39;;0
1870;02/08/2009;Đợt bí tích ngày 02 tháng 08 năm 2009;Lm. Vinhsơn Đỗ Chí Quang;0;Gx Sáu Bọng;2014-09-16 08:34:39;;0
1871;02/08/2009;Đợt bí tích ngày 02 tháng 08 năm 2009;;0;Giáo Họ Thánh Giuse;2014-09-16 08:34:39;;0
1872;03/08/2009;Đợt bí tích ngày 03 tháng 08 năm 2009;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:39;;0
1873;06/09/2009;Đợt bí tích ngày 06 tháng 09 năm 2009;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:39;;0
1874;30/08/2009;Đợt bí tích ngày 30 tháng 08 năm 2009;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:39;;0
1875;03/01/2009;Đợt bí tích ngày 03 tháng 01 năm 2009;Lm. G. B. Nguyễn Văn Thanh Toàn;0;Chánh Tòa Nha Trang;2014-09-16 08:34:39;;0
1876;01/02/2009;Đợt bí tích ngày 01 tháng 02 năm 2009;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:39;;0
1877;04/01/2009;Đợt bí tích ngày 04 tháng 01 năm 2009;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:39;;0
1878;05/04/2009;Đợt bí tích ngày 05 tháng 04 năm 2009;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:39;;0
1879;06/12/2009;Đợt bí tích ngày 06 tháng 12 năm 2009;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:39;;0
1880;08/03/2009;Đợt bí tích ngày 08 tháng 03 năm 2009;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:39;;0
1881;07/06/2009;Đợt bí tích ngày 07 tháng 06 năm 2009;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:39;;0
1882;01/11/2009;Đợt bí tích ngày 01 tháng 11 năm 2009;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:39;;0
1883;08/03/2009;Đợt bí tích ngày 08 tháng 03 năm 2009;Đam Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:39;;0
1884;03/05/2009;Đợt bí tích ngày 03 tháng 05 năm 2009;Lm. Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:39;;0
1885;04/01/2009;Đợt bí tích ngày 04 tháng 01 năm 2009;Đam Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:39;;0
1886;02/08/2009;Đợt bí tích ngày 02 tháng 08 năm 2009;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:39;;0
1887;05/07/2009;Đợt bí tích ngày 05 tháng 07 năm 2009;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:39;;0
1888;07/06/2009;Đợt bí tích ngày 07 tháng 06 năm 2009;Đam Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:39;;0
1889;05/04/2009;Đợt bí tích ngày 05 tháng 04 năm 2009;Lm Đaminh Vũ Hùng Cường;0;Gx Ngũ Phúc;2014-09-16 08:34:39;;0
1890;18/10/2009;Đợt bí tích ngày 18 tháng 10 năm 2009;;0;Hà Nội;2014-09-16 08:34:39;;0
1891;07/11/2009;Đợt bí tích ngày 07 tháng 11 năm 2009;;0;Bùi Đức;2014-09-16 08:34:39;;0
1892;23/05/2009;Đợt bí tích ngày 23 tháng 05 năm 2009;Vinc. Phạm Văn Mầm, Sj;0;Dòng Mến Thánh Giá Thủ Đức;2014-09-16 08:34:39;;0
1893;03/12/2009;Đợt bí tích ngày 03 tháng 12 năm 2009;Đam. Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:39;;0
1894;08/03/2009;Đợt bí tích ngày 08 tháng 03 năm 2009;9aminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:39;;0
1895;04/10/2009;Đợt bí tích ngày 04 tháng 10 năm 2009;Đam. Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:39;;0
1896;28/09/2009;Đợt bí tích ngày 28 tháng 09 năm 2009;;0;Biên Hòa;2014-09-16 08:34:39;;0
1897;06/05/2009;Đợt bí tích ngày 06 tháng 05 năm 2009;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:39;;0
1898;08/03/2009;Đợt bí tích ngày 08 tháng 03 năm 2009;Đam. Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:39;;0
1899;06/12/2009;Đợt bí tích ngày 06 tháng 12 năm 2009;Đam. Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:39;;0
1900;21/10/2009;Đợt bí tích ngày 21 tháng 10 năm 2009;;0;Đền Thánh Martin;2014-09-16 08:34:39;;0
1901;04/10/2009;Đợt bí tích ngày 04 tháng 10 năm 2009;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:39;;0
1902;25/10/2009;Đợt bí tích ngày 25 tháng 10 năm 2009;Lm. Phero Nguyễn Ngọc Trương;0;Gx. Ngũ Phúc;2014-09-16 08:34:39;;0
1903;01/02/2009;Đợt bí tích ngày 01 tháng 02 năm 2009;Đam. Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:40;;0
1904;06/11/2009;Đợt bí tích ngày 06 tháng 11 năm 2009;;0;Đền Thánh Martin;2014-09-16 08:34:40;;0
1905;03/05/2009;Đợt bí tích ngày 03 tháng 05 năm 2009;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:40;;0
1906;14/03/2009;Đợt bí tích ngày 14 tháng 03 năm 2009;Laurenso Đỗ Nam Trấn;0;Gx Thánh Giuse;2014-09-16 08:34:40;;0
1907;06/09/2009;Đợt bí tích ngày 06 tháng 09 năm 2009;Phó Tế Giuse Vũ Quang Tấn, Op;0;Thánh Tâm;2014-09-16 08:34:40;;0
1908;05/12/2010;Đợt bí tích ngày 05 tháng 12 năm 2010;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:40;;0
1909;07/2010;Đợt bí tích tháng 07 năm 2010;Đaminh Nguyễn Trung Chánh;0;Thiên Bình;2014-09-16 08:34:40;;0
1910;01/08/2010;Đợt bí tích ngày 01 tháng 08 năm 2010;Lm F.x Vũ Đức Văn;0;Gx Bái Xuyên;2014-09-16 08:34:40;;0
1911;22/02/2010;Đợt bí tích ngày 22 tháng 02 năm 2010;;0;Gx, Quỳnh Lang, Gp Thái Bình;2014-09-16 08:34:40;;0
1912;07/11/2010;Đợt bí tích ngày 07 tháng 11 năm 2010;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:40;;0
1913;07/03/2010;Đợt bí tích ngày 07 tháng 03 năm 2010;Antôn Vinhsơn Hồ Ngọc Ẩn;0;Vinhsơn, Cao Xá, Phú Cường;2014-09-16 08:34:40;;0
1914;05/09/2010;Đợt bí tích ngày 05 tháng 09 năm 2010;Lm Raphael Nguyễn Văn Chúc, O P;0;Gx Thánh Tâm;2014-09-16 08:34:40;;0
1915;18/04/2010;Đợt bí tích ngày 18 tháng 04 năm 2010;;0;Nhân Hòa, Tgp Sài Gòn;2014-09-16 08:34:40;;0
1916;07/06/2010;Đợt bí tích ngày 07 tháng 06 năm 2010;Lm Giuse Nguyễn Thế Vinh;0;Gx. Sài Quất;2014-09-16 08:34:40;;0
1917;24/10/2010;Đợt bí tích ngày 24 tháng 10 năm 2010;Giám Mục Đaminh Nguyễn Chu Trinh;0;Hà Nội;2014-09-16 08:34:40;;0
1918;09/10/2010;Đợt bí tích ngày 09 tháng 10 năm 2010;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:40;;0
1919;24/10/2010;Đợt bí tích ngày 24 tháng 10 năm 2010;Đức Cha Đaminh Nguyễn Chu Trinh;0;Gx Hà Nội, Gp Xuân Lộc;2014-09-16 08:34:40;;0
1920;24/10/2010;Đợt bí tích ngày 24 tháng 10 năm 2010;Lm Giuse Phạm Văn Thiện;0;Thọ Cách, Gx Vân Am;2014-09-16 08:34:40;;0
1921;05/09/2010;Đợt bí tích ngày 05 tháng 09 năm 2010;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:40;;0
1922;04/04/2010;Đợt bí tích ngày 04 tháng 04 năm 2010;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:40;;0
1923;03/10/2010;Đợt bí tích ngày 03 tháng 10 năm 2010;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:40;;0
1924;29/08/2010;Đợt bí tích ngày 29 tháng 08 năm 2010;;0;Quảng Biên, Gp Xuân Lộc;2014-09-16 08:34:40;;0
1925;01/08/2010;Đợt bí tích ngày 01 tháng 08 năm 2010;Lm Đaminh Vũ Hùng Cường;0;Gx Ngũ Phúc;2014-09-16 08:34:40;;0
1926;01/08/2010;Đợt bí tích ngày 01 tháng 08 năm 2010;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:40;;0
1927;07/03/2010;Đợt bí tích ngày 07 tháng 03 năm 2010;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:40;;0
1928;03/01/2010;Đợt bí tích ngày 03 tháng 01 năm 2010;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:40;;0
1929;04/07/2010;Đợt bí tích ngày 04 tháng 07 năm 2010;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:40;;0
1930;07/02/2010;Đợt bí tích ngày 07 tháng 02 năm 2010;Đaminh Bùi Quyền;0;Ngũ Phúc;2014-09-16 08:34:40;;0
1931;04/07/2010;Đợt bí tích ngày 04 tháng 07 năm 2010;Lm. Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:40;;0
1932;03/01/2010;Đợt bí tích ngày 03 tháng 01 năm 2010;Đam Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:40;;0
1933;07/03/2010;Đợt bí tích ngày 07 tháng 03 năm 2010;Đam Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:40;;0
1934;02/05/2010;Đợt bí tích ngày 02 tháng 05 năm 2010;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:40;;0
1935;29/03/2010;Đợt bí tích ngày 29 tháng 03 năm 2010;Giuse Đinh Nam Hưng;0;Bùi Chu;2014-09-16 08:34:40;;0
1936;26/02/2010;Đợt bí tích ngày 26 tháng 02 năm 2010;Gioan Baotixita Nguyễn Văn Quế;0;Xuân Hòa;2014-09-16 08:34:40;;0
1937;03/01/2010;Đợt bí tích ngày 03 tháng 01 năm 2010;Đam. Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:41;;0
1938;13/03/2011;Đợt bí tích ngày 13 tháng 03 năm 2011;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:41;;0
1939;04/04/2011;Đợt bí tích ngày 04 tháng 04 năm 2011;Lm Phaolô Bùi Văn Tiếp;0;Gx Tam Tổng, Gp Thanh Hóa;2014-09-16 08:34:41;;0
1940;05/03/2011;Đợt bí tích ngày 05 tháng 03 năm 2011;Vinhsơn Phạm Quốc Cường;0;Tùng Nghĩa, Gp Đà Lạt;2014-09-16 08:34:41;;0
1941;18/08/2011;Đợt bí tích ngày 18 tháng 08 năm 2011;Lm Đaminh Nguyễn Văn Thao;0;Gx Phục Lễ;2014-09-16 08:34:41;;0
1942;11/12/2011;Đợt bí tích ngày 11 tháng 12 năm 2011;;0;Gx Khánh Hội;2014-09-16 08:34:41;;0
1943;11/06/2011;Đợt bí tích ngày 11 tháng 06 năm 2011;Vinhsơn Trần Ngọc Châu;0;Vườn Ngô;2014-09-16 08:34:41;;0
1944;04/12/2011;Đợt bí tích ngày 04 tháng 12 năm 2011;Lm. Phêrô Nguyễn Văn Hữu Sj;0;Ngũ Phúc;2014-09-16 08:34:41;;0
1945;05/06/2011;Đợt bí tích ngày 05 tháng 06 năm 2011;Raphael Nguyễn Văn Chúc, O P;0;Thánh Tâm;2014-09-16 08:34:41;;0
1946;02/10/2011;Đợt bí tích ngày 02 tháng 10 năm 2011;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:41;;0
1947;02/10/2011;Đợt bí tích ngày 02 tháng 10 năm 2011;Lm. Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:41;;0
1948;08/01/2011;Đợt bí tích ngày 08 tháng 01 năm 2011;Anfonso Nguyễn Văn Thế;0;Phước Thành;2014-09-16 08:34:41;;0
1949;07/08/2011;Đợt bí tích ngày 07 tháng 08 năm 2011;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:41;;0
1950;07/05/2011;Đợt bí tích ngày 07 tháng 05 năm 2011;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:41;;0
1951;01/05/2011;Đợt bí tích ngày 01 tháng 05 năm 2011;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:41;;0
1952;05/06/2011;Đợt bí tích ngày 05 tháng 06 năm 2011;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:41;;0
1953;04/09/2011;Đợt bí tích ngày 04 tháng 09 năm 2011;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:41;;0
1954;03/04/2011;Đợt bí tích ngày 03 tháng 04 năm 2011;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:41;;0
1955;07/08/2011;Đợt bí tích ngày 07 tháng 08 năm 2011;Lm Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:41;;0
1956;30/12/2011;Đợt bí tích ngày 30 tháng 12 năm 2011;Lm. Giuse Nguyễn Tiến Sự;0;Thánh Linh, Gp Ban Mê Thuột;2014-09-16 08:34:41;;0
1957;17/07/2011;Đợt bí tích ngày 17 tháng 07 năm 2011;Lm. Giuse Đinh Văn Huấn;0;Gx. Bùi Thái;2014-09-16 08:34:41;;0
